formula,target
Ce1S1F,False
Ce1O1Cl,False
Cl1O1Ce,False
F1O1Dy,False
Ce1Cl1O,False
Dy1O1F,False
Dy1F1O,False
Rh1Si1Mn,False
Co1Ge1Mn,False
Nb1P1Ni,False
As1Fe1Mn,False
F1Pr1S,False
F1S1Pr,False
Pr1S1F,False
Cl1O1Pr,False
Cl1Pr1O,False
Li1Zn1Sb,False
Sb1Zn1Li,False
Li1Sb1Zn,False
Li1Cd1As,True
Cd1As1Li,True
Li1In1Ge,True
Mn1Si1Rh,False
Mn1Rh1Si,False
Co1Mn1Ge,False
Ge1Mn1Co,False
As1Mn1Fe,False
Ni1P1Nb,False
Nb1Ni1P,False
Fe1Mn1As,False
O1Pr1Cl,False
Ho1O1F,False
F1Ho1O,False
F1O1Ho,False
F1O1Er,False
Ir1Li1B,False
B1Li1Ir,False
B1Ir1Li,False
As1Cr1Ni,False
As1Ni1Cr,False
Cr1Ni1As,False
Mo1Ni1P,False
Ni1P1Mo,False
Mo1P1Ni,False
Mn1P1Rh,False
P1Rh1Mn,False
Mn1Rh1P,False
Cr1Pd1P,False
Cr1P1Pd,False
P1Pd1Cr,False
F1S1Nd,False
Nd1S1F,False
Cl1Nd1O,False
Cl1O1Nd,False
F1Nd1S,False
Er1O1F,False
Er1F1O,False
Nd1O1Cl,False
As1Fe1Ni,False
As1Cu1Mn,False
F1Sm1S,False
S1Sm1F,False
F1S1Sm,False
Cl1Sm1O,False
Cl1O1Sm,False
Mn1Sb1Na,False
Mn1Na1Sb,False
Na1Sb1Mn,False
As1Ni1Fe,False
Fe1Ni1As,False
Cu1Mn1As,False
As1Mn1Cu,False
O1Sm1Cl,False
O1Yb1F,False
F1Yb1O,False
F1O1Yb,False
Ni1Si1Pd,False
Ni1Pd1Si,False
Ga1Mn1Ge,False
As1Nb1Si,False
Cl1Sm1F,False
F1Sm1Cl,False
Cl1F1Sm,False
S1Zr1Ge,False
Se1Zr1Si,False
Se1Si1Zr,False
S1Y1As,False
As1S1Y,False
As1Y1S,False
La1S1P,False
La1P1S,False
P1S1La,False
Pd1Si1Ni,False
As1Co1Ni,False
As1Ni1Co,False
Co1Ni1As,False
Ni1Rh1P,False
Ni1P1Rh,False
P1Rh1Ni,False
Co1P1Pd,False
P1Pd1Co,False
Co1Pd1P,False
Ga1Ge1Mn,False
Ge1Mn1Ga,False
Cl1Eu1O,False
Cl1O1Eu,False
Nb1Si1As,False
As1Si1Nb,False
Ge1Zr1S,False
Ge1S1Zr,False
Si1Zr1Se,False
O1Ta1N,False
N1O1Ta,False
N1Ta1O,False
Eu1O1Cl,False
Si1Sm1Al,False
Eu1Si1Mg,False
Eu1Mg1Si,False
Mg1Si1Eu,False
Al1Si1Sm,False
Al1Sm1Si,False
Ce1S1P,False
P1S1Ce,False
Ce1P1S,False
Ni1Pd1P,False
Ni1P1Pd,False
P1Pd1Ni,False
F1S1Gd,False
Gd1S1F,False
F1Gd1S,False
Gd1O1Cl,False
Cl1O1Gd,False
Cl1F1Eu,False
Eu1F1Cl,False
Cl1Eu1F,False
Cl1Gd1O,False
Ba1Ca1Si,False
Ba1Si1Ca,False
Ca1Si1Ba,False
As1Ca1Rb,False
Ba1Co1N,False
Co1N1Ba,False
Ba1N1Co,False
P1Pr1S,False
P1S1Pr,False
Pr1S1P,False
Hf1Si1Be,False
S1Tb1F,False
F1Tb1S,False
F1S1Tb,False
Nb1P1Se,False
Ca1Ge1Sr,False
Ca1Sr1Ge,False
Ge1Sr1Ca,False
Ca1Rb1As,False
As1Rb1Ca,False
Be1Hf1Si,False
Be1Si1Hf,False
P1Se1Nb,False
Nb1Se1P,False
Ba1Ni1N,False
N1Ni1Ba,False
Ba1N1Ni,False
Mg1Sn1Cu,True
Mg1Cu1Sn,True
Nd1P1S,False
Nd1S1P,False
P1S1Nd,False
Mg1Sb1Ni,True
Ba1Cu1N,False
Li1Sn1Y,False
Sn1Y1Li,False
Li1Y1Sn,False
Li1Sb1Sr,False
Sb1Sr1Li,False
Li1Sr1Sb,False
Ba1Li1As,False
As1Li1Ba,False
As1Ba1Li,False
La1Sc1Si,False
Sc1Si1La,False
La1Si1Sc,False
Cu1N1Ba,False
Ba1N1Cu,False
Cu1O1Cs,False
Ag1O1Rb,False
O1Rb1Ag,False
Na1Zn1Sb,False
As1Na1Cd,False
Cs1O1Cu,False
Na1Te1Cu,False
Cu1Na1Te,False
Ho1S1F,False
F1S1Ho,False
F1Ho1S,False
Ho1O1Cl,False
Cl1O1Ho,False
Ag1S1Cu,False
Cu1S1Ag,False
Ag1Cu1S,False
Mg1As1Ag,True
Mg1Sb1Cu,True
Au1C1N,False
Au1N1C,False
C1N1Au,False
In1O1Br,False
Br1O1In,False
Sb1Zn1Na,False
As1Cd1Na,False
Cu1Te1Na,False
Ag1Rb1O,False
Na1Sb1Zn,False
Cd1Na1As,False
Cs1Cu1O,False
Cl1Ho1O,False
Br1In1O,False
Ge1Y1Ti,False
S1Sm1P,False
P1Sm1S,False
P1S1Sm,False
Er1S1F,False
F1S1Er,False
Er1F1S,False
Fe1Sb1S,False
As1Fe1Se,False
P1Ru1Se,False
Br1Mo1S,False
Ce1Sc1Si,False
Ce1Si1Sc,False
Sc1Si1Ce,False
Ti1Y1Ge,False
Ge1Ti1Y,False
S1Sb1Fe,False
Fe1S1Sb,False
As1Se1Fe,False
Fe1Se1As,False
P1Se1Ru,False
Ru1Se1P,False
Br1S1Mo,False
Mo1S1Br,False
Ge1Li1Pr,False
Li1Pr1Ge,False
Ge1Pr1Li,False
Pr1Si1Sc,False
Pr1Sc1Si,False
Sc1Si1Pr,False
B1Mg1Ir,False
Ir1Mg1B,False
B1Ir1Mg,False
Co1S1Sb,False
S1Sb1Co,False
Co1Sb1S,False
As1Se1Co,False
As1Co1Se,False
Co1Se1As,False
Rh1Se1P,False
P1Se1Rh,False
P1Rh1Se,False
Ca1Sn1Mn,False
Li1Nd1Ge,False
Ge1Li1Nd,False
Ge1Nd1Li,False
Nd1Si1Sc,False
Sc1Si1Nd,False
Nd1Sc1Si,False
Ca1Mn1Sn,False
Mn1Sr1Ge,False
Ge1Sr1Mn,False
Ge1Mn1Sr,False
Mn1Sn1Ca,False
As1Rb1Mn,False
As1Mn1Rb,False
Mn1Rb1As,False
Mn1Sb1K,False
K1Sb1Mn,False
K1Mn1Sb,False
Cs1Mn1P,False
Cs1P1Mn,False
Mn1P1Cs,False
Ge1Zr1V,False
Ge1V1Zr,False
V1Zr1Ge,False
As1Ti1Zr,False
As1Zr1Ti,False
Ti1Zr1As,False
Gd1P1S,False
