formula,target
Sn1Eu1Ga,False
Al1Cu1Lu,False
Fe1Zr1Si,False
Ta1As1Fe,False
Hf1S1O,False
Cu1Ce1Pb,False
O1Cs1Ag,False
Ni1Bi1Se,False
Ba1Si1Li,False
Pd1Ni1P,False
Er1Mn1Si,False
Ag1Pb1Ho,False
Ni1Si1Cr,False
Au1Sn1Li,False
Cu1Ce1In,False
Ag1Si1Yb,False
Gd1Bi1Ni,True
Ge1Pr1Ru,False
Tm1Zn1Ga,False
Br1Bi1Te,False
Cl1Sm1O,False
Mg1Nd1Ga,False
Ca1Cu1Sn,False
P1Hf1V,False
Pr1Ti1Ge,False
Ce1S1I,False
Tl1Pd1Pr,False
Mn1Ge1Er,False
O1Cl1Yb,False
K1Mg1As,False
Ge1Te1Ga,False
P1Mg1Cu,False
Al1Ce1Pd,False
P1Tb1Pt,False
Pt1Ho1Si,False
P1Ru1S,False
La1P1Ir,False
Mn1As1Pd,False
Rh1Ho1Sn,False
K1S1Na,False
Sn1Lu1Cu,False
Er1Se1F,False
P1Os1Zr,False
Ce1Al1Ni,False
Ge1Cu1Er,False
Rb1Se1Li,False
Ge1Sc1Rh,False
N1Zr1I,False
Se1Tm1As,False
Mg1Sn1Ba,False
Ca1Sn1Mn,False
Er1Si1Mn,False
N1Ni1Ba,False
Si1Sc1Au,False
Ir1In1Ho,False
Se1F1La,False
Ge1Ce1Mn,False
Sb1F1O,False
As1Yb1Pd,False
Ge1Ce1Ir,False
Pd1As1Er,False
Ge1Ho1Pt,False
P1S1La,False
Fe1P1Cr,False
In1Ce1Ir,False
Pr1Pb1Cu,False
Tm1Si1Al,False
F1Tb1O,False
Hf1Rh1Ge,False
Zn1La1Ni,False
Au1Ce1In,False
Ga1Zn1Sm,False
Sb1Zn1Li,False
Rh1In1La,False
Pt1Ga1Sc,False
Li1Pr1Ge,False
In1Pr1Zn,False
Pd1Pr1Pb,False
Pd1In1Sm,False
Tm1Pd1Sn,False
Pd1Ga1Ce,False
Mn1Bi1Cs,False
Ga1Te1Cl,False
Zr1Nb1P,False
Si1Al1Lu,False
As1Ba1Li,False
Ga1Pr1Mg,False
Sm1Cd1Pd,False
Cl1S1Bi,False
Mg1Sm1Ag,False
Ce1Al1Pt,False
Sb1Se1Fe,False
Ga1Hf1Rh,False
Au1Zn1Yb,False
Ge1Zr1Pt,False
As1Cr1Rh,False
Ag1Cu1S,False
As1Mn1Pd,False
Sn1Ag1Pr,False
Ge1Mn1Co,False
Sn1Pr1Ag,False
Si1Zn1Ba,False
Pd1Mg1Gd,False
Ir1Hf1Si,False
Ru1P1S,False
Zn1Pd1Pr,False
F1Y1Se,False
La1Pd1Cd,False
Al1Tm1Ge,False
Se1Cl1La,False
Gd1Au1In,False
Sn1Zn1Ca,False
Ge1Ir1Tm,False
Ge1Pr1Ti,False
Cu1Mg1Ge,False
Ni1Sm1Sn,False
Si1Sr1Al,False
Br1Sb1S,False
Pt1Sm1As,False
S1Sb1Ir,False
Au1Ga1Zr,False
Pt1Eu1In,False
Na1Li1Se,False
C1Y1B,False
Hf1S1Ge,False
Ge1Zn1Eu,False
In1Au1Nd,False
V1Rh1As,False
N1Zr1Cl,False
Zr1Tb1Sb,False
Dy1Ga1Mn,False
Tb1In1Pt,False
Ni1Lu1Ge,False
Al1Mn1Pt,False
Pd1Yb1Mg,False
Rh1Nd1Zn,False
Dy1Co1Si,False
Si1Lu1Ir,False
Gd1Ag1Mg,False
Sm1Ge1Al,False
F1Gd1O,False
Tl1Sb1Cd,False
Ag1Si1Sm,False
Pr1Ge1Ni,False
Pd1S1P,False
Tm1Sb1Ni,True
Tb1Tl1Pd,False
Ge1Cu1Dy,False
Tm1In1Pd,False
Zr1Fe1P,False
Ni1Li1N,False
Dy1Pt1Si,False
Mg1Sb1K,False
Ge1Yb1Fe,False
Ho1Pd1Sn,False
Ge1Pt1Sm,False
Rb1Ca1Sb,False
Gd1Sc1Si,False
Rh1Ge1Yb,False
Pt1Hf1Si,False
P1Ta1Fe,False
La1Si1Ru,False
Sn1Ce1Rh,False
Pr1Cd1Ga,False
Si1Ta1Ir,False
In1Cu1Nd,False
P1Nb1Co,False
Nd1Si1Cu,False
Zr1Cl1N,False
P1Ta1Mn,False
La1Sc1Si,False
La1Ge1Ru,False
Ag1Sm1Mg,False
S1As1Pr,False
Au1Ge1Sm,False
In1Nd1Pt,False
Mn1P1Ta,False
Cr1Co1Ge,False
Rh1Pb1Ce,False
Sm1Sn1Cu,False
Sc1Nb1N,False
Ge1Sr1Ca,False
Hf1Sb1Ru,True
As1Ce1Rh,False
Ga1Zr1Pt,False
Hf1Ni1Sn,True
Ga1Pt1Yb,False
Sc1Ir1Ge,False
Co1S1Sb,False
Ge1Zn1Y,False
Ge1Cu1Hf,False
